locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	overhangs	product
GBEIEJCH_02173	rec124	32257	32586	-	S_Abortusovis_SR44_AGEnt_accessory_0080_length_5265	91	420	100.00	0,0	hypothetical protein
GBEIEJCH_02174	rec124	32653	33528	-	S_Abortusovis_SR44_AGEnt_accessory_0080_length_5265	487	1362	100.00	0,0	Type III secretion system effector protein, homologous to pipB2, required for colonization in chicks and for inducing the inflammatory response in the bovine ligated ileal loop model of infection
GBEIEJCH_02175	rec124	34230	34418	-	S_Abortusovis_SR44_AGEnt_accessory_0080_length_5265	2064	2252	100.00	0,0	cell invasion protein
GBEIEJCH_02176	rec124	34435	35379	-	S_Abortusovis_SR44_AGEnt_accessory_0080_length_5265	2269	3213	100.00	0,0	Type III secretion system effector protein. Activates Cdc42, RhoG, AktA and chloride secretion through its inositol phosphatase activity and disrupts tight junctions
GBEIEJCH_02177	rec124	35436	35705	+	S_Abortusovis_SR44_AGEnt_accessory_0080_length_5265	3270	3539	100.00	0,0	hypothetical protein
GBEIEJCH_02178	rec124	36860	37431	-	S_Abortusovis_SR44_AGEnt_accessory_0080_length_5265	4694	5265	36.60	0,991	putative secreted peptidase
GBEIEJCH_02184	rec124	43310	43507	-	S_Abortusovis_SR44_AGEnt_accessory_0082_length_366	1	198	12.67	1365,0	4-hydroxyphenylacetate 3-monooxygenase
GBEIEJCH_02208	rec124	59843	59958	-	S_Abortusovis_SR44_AGEnt_accessory_0084_length_116	1	116	19.43	171,310	trp repressor binding protein
GBEIEJCH_02210	rec124	60954	61199	+	S_Abortusovis_SR44_AGEnt_accessory_0085_length_342	97	342	38.50	0,393	putative transcriptional regulator
GBEIEJCH_02218	rec124	69574	69595	+	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	1	22	2.79	767,0	PhoH protein (phosphate starvation-inducible protein PsiH)
GBEIEJCH_02219	rec124	69702	70583	-	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	129	1010	100.00	0,0	putative transcriptional regulator
GBEIEJCH_02220	rec124	70868	72364	-	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	1295	2791	100.00	0,0	putative sodium/glucose cotransporter
GBEIEJCH_02221	rec124	72700	73380	-	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	3127	3807	100.00	0,0	hypothetical protein
GBEIEJCH_02222	rec124	73899	75047	+	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	4326	5474	100.00	0,0	hypothetical protein
GBEIEJCH_02223	rec124	75093	75653	+	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	5520	6080	100.00	0,0	putative secreted protein
GBEIEJCH_02224	rec124	76069	76731	+	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	6496	7158	100.00	0,0	putative transporter
GBEIEJCH_02225	rec124	76728	77303	+	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	7155	7730	100.00	0,0	putative transporter
GBEIEJCH_02226	rec124	77363	78466	+	S_Abortusovis_SR44_AGEnt_accessory_0087_length_9112	7790	8893	100.00	0,0	putative oxidoreductase
GBEIEJCH_02227	rec125	275	493	+	S_Abortusovis_SR44_AGEnt_accessory_0088_length_6837	275	493	100.00	0,0	hypothetical protein
GBEIEJCH_02228	rec125	1312	1578	-	S_Abortusovis_SR44_AGEnt_accessory_0088_length_6837	1312	1578	100.00	0,0	hypothetical protein
GBEIEJCH_02229	rec125	2022	2411	-	S_Abortusovis_SR44_AGEnt_accessory_0088_length_6837	2022	2411	100.00	0,0	hypothetical protein
GBEIEJCH_02230	rec125	2412	2873	-	S_Abortusovis_SR44_AGEnt_accessory_0088_length_6837	2412	2873	100.00	0,0	hypothetical protein
GBEIEJCH_02231	rec125	4018	4500	-	S_Abortusovis_SR44_AGEnt_accessory_0088_length_6837	4018	4500	100.00	0,0	hypothetical protein
GBEIEJCH_02232	rec125	5038	5673	-	S_Abortusovis_SR44_AGEnt_accessory_0088_length_6837	5038	5673	100.00	0,0	hypothetical protein
GBEIEJCH_02233	rec125	5797	5922	-	S_Abortusovis_SR44_AGEnt_accessory_0088_length_6837	5797	5922	100.00	0,0	hypothetical protein
GBEIEJCH_02234	rec125	6621	6749	+	S_Abortusovis_SR44_AGEnt_accessory_0088_length_6837	6621	6749	100.00	0,0	hypothetical protein
GBEIEJCH_02236	rec126	1347	1995	+	S_Abortusovis_SR44_AGEnt_accessory_0089_length_721	1	649	87.94	89,0	hypothetical protein
GBEIEJCH_02237	rec126	2019	2067	+	S_Abortusovis_SR44_AGEnt_accessory_0089_length_721	673	721	8.83	0,506	hypothetical protein
GBEIEJCH_02253	rec127	42	728	-	S_Abortusovis_SR44_AGEnt_accessory_0091_length_796	42	728	100.00	0,0	bacteriophage encoded virulence factor
GBEIEJCH_02261	rec128	12471	12815	-	S_Abortusovis_SR44_AGEnt_accessory_0092_length_4941	363	707	100.00	0,0	hypothetical protein
GBEIEJCH_02262	rec128	12769	12906	-	S_Abortusovis_SR44_AGEnt_accessory_0092_length_4941	661	798	100.00	0,0	hypothetical protein
GBEIEJCH_02263	rec128	13214	13948	+	S_Abortusovis_SR44_AGEnt_accessory_0092_length_4941	1106	1840	100.00	0,0	Type III secretion system effector protein
GBEIEJCH_02264	rec128	14038	14223	+	S_Abortusovis_SR44_AGEnt_accessory_0092_length_4941	1930	2115	100.00	0,0	Type III secretion system effector protein
GBEIEJCH_02265	rec128	14444	15577	-	S_Abortusovis_SR44_AGEnt_accessory_0092_length_4941	2336	3469	100.00	0,0	thiamine biosynthesis protein
GBEIEJCH_02266	rec128	15574	16344	-	S_Abortusovis_SR44_AGEnt_accessory_0092_length_4941	3466	4236	100.00	0,0	thiamine biosynthesis protein
GBEIEJCH_02267	rec128	16346	16546	-	S_Abortusovis_SR44_AGEnt_accessory_0092_length_4941	4238	4438	100.00	0,0	thiamine biosynthesis protein
GBEIEJCH_02268	rec128	16527	17049	-	S_Abortusovis_SR44_AGEnt_accessory_0092_length_4941	4419	4941	68.91	0,236	thiamine biosynthesis protein
GBEIEJCH_02277	rec128	25106	25107	+	S_Abortusovis_SR44_AGEnt_accessory_0093_length_98	1	2	0.29	691,0	hypothetical protein
GBEIEJCH_02278	rec128	25149	25203	-	S_Abortusovis_SR44_AGEnt_accessory_0093_length_98	44	98	12.06	0,401	putative exported protein
GBEIEJCH_02284	rec129	144	443	+	S_Abortusovis_SR44_AGEnt_accessory_0094_length_631	144	443	100.00	0,0	hypothetical protein
GBEIEJCH_00359	rec13	27869	27969	+	S_Abortusovis_SR44_AGEnt_accessory_0097_length_101	1	101	6.68	598,813	putative oxidoreductase
GBEIEJCH_00360	rec13	29236	29248	-	S_Abortusovis_SR44_AGEnt_accessory_0099_length_16	4	16	5.56	0,221	putative exported protein
GBEIEJCH_00371	rec13	38410	38422	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	1	13	5.56	221,0	NADP-dependent malate dehydrogenase (decarboxylating)
GBEIEJCH_00372	rec13	38839	39174	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	430	765	100.00	0,0	putative ethanolamine utilization protein EutS
GBEIEJCH_00373	rec13	39187	39666	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	778	1257	100.00	0,0	putative ethanolamine utilization protein EutP
GBEIEJCH_00374	rec13	39703	40332	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	1294	1923	100.00	0,0	putative ethanolamine utilization protein EutQ
GBEIEJCH_00375	rec13	40329	41132	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	1920	2723	100.00	0,0	putative cobalamin adenosyltransferase
GBEIEJCH_00376	rec13	41129	42145	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	2720	3736	100.00	0,0	putative phosphate acyltransferase
GBEIEJCH_00377	rec13	42186	42476	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	3777	4067	100.00	0,0	ethanolamine utilization protein
GBEIEJCH_00378	rec13	42589	42876	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	4180	4467	100.00	0,0	ethanolamine utilization protein
GBEIEJCH_00379	rec13	42888	43299	+	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	4479	4890	90.35	0,44	putative aldehyde dehydrogenase
GBEIEJCH_00380	rec13	43282	43299	-	S_Abortusovis_SR44_AGEnt_accessory_0100_length_4890	4873	4890	5.94	0,285	putative N-acetylmuramoyl-L-alanine amidase
GBEIEJCH_00383	rec13	45049	45223	+	S_Abortusovis_SR44_AGEnt_accessory_0101_length_175	1	175	38.89	266,9	hypothetical protein
GBEIEJCH_00392	rec13	52851	52851	+	S_Abortusovis_SR44_AGEnt_accessory_0102_length_1164	1	1	0.11	911,0	cysteine synthase B
GBEIEJCH_00393	rec13	52982	53521	-	S_Abortusovis_SR44_AGEnt_accessory_0102_length_1164	132	671	100.00	0,0	hypothetical protein
GBEIEJCH_00394	rec13	53534	53896	-	S_Abortusovis_SR44_AGEnt_accessory_0102_length_1164	684	1046	100.00	0,0	hypothetical protein
GBEIEJCH_00395	rec13	53973	54014	-	S_Abortusovis_SR44_AGEnt_accessory_0102_length_1164	1123	1164	7.25	0,537	putative amidotransferase
GBEIEJCH_00398	rec13	57158	57185	+	S_Abortusovis_SR44_AGEnt_accessory_0103_length_169	1	28	11.67	212,0	hypothetical protein
GBEIEJCH_00409	rec13	67858	67863	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	1	6	0.65	921,0	putative transcriptional regulator
GBEIEJCH_00410	rec13	67925	68686	-	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	68	829	100.00	0,0	hypothetical protein
GBEIEJCH_00411	rec13	68942	69145	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	1085	1288	100.00	0,0	xanthosine phosphorylase
GBEIEJCH_00412	rec13	69222	69776	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	1365	1919	100.00	0,0	xanthosine phosphorylase
GBEIEJCH_00413	rec13	69782	70486	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	1925	2629	100.00	0,0	hypothetical protein
GBEIEJCH_00414	rec13	70483	70659	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	2626	2802	100.00	0,0	xanthosine permease
GBEIEJCH_00415	rec13	70625	71089	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	2768	3232	100.00	0,0	xanthosine permease
GBEIEJCH_00416	rec13	71148	71309	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	3291	3452	100.00	0,0	hypothetical protein
GBEIEJCH_00417	rec13	71357	71863	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	3500	4006	100.00	0,0	xanthosine operon transcriptional regulator
GBEIEJCH_00418	rec13	72025	72243	+	S_Abortusovis_SR44_AGEnt_accessory_0104_length_4473	4168	4386	100.00	0,0	xanthosine operon transcriptional regulator
GBEIEJCH_00423	rec13	74233	74252	+	S_Abortusovis_SR44_AGEnt_accessory_0105_length_139	1	20	3.53	547,0	Glutamyl-tRNA synthetase
GBEIEJCH_00428	rec13	78553	78582	+	S_Abortusovis_SR44_AGEnt_accessory_0107_length_424	395	424	3.37	0,861	putative decarboxylase
GBEIEJCH_00431	rec13	82148	82161	+	S_Abortusovis_SR44_AGEnt_accessory_0108_length_14	1	14	1.68	739,81	Glucokinase
GBEIEJCH_02285	rec130	42	332	+	S_Abortusovis_SR44_AGEnt_accessory_0110_length_2813	42	332	100.00	0,0	putative outer membrane usher protein
GBEIEJCH_02286	rec130	531	926	+	S_Abortusovis_SR44_AGEnt_accessory_0110_length_2813	531	926	100.00	0,0	putative outer membrane usher protein
GBEIEJCH_02287	rec130	1181	1528	+	S_Abortusovis_SR44_AGEnt_accessory_0110_length_2813	1181	1528	100.00	0,0	putative outer membrane usher protein
GBEIEJCH_02288	rec130	1544	2035	+	S_Abortusovis_SR44_AGEnt_accessory_0110_length_2813	1544	2035	100.00	0,0	hypothetical protein
GBEIEJCH_02289	rec130	2079	2552	+	S_Abortusovis_SR44_AGEnt_accessory_0110_length_2813	2079	2552	100.00	0,0	putative exported protein
GBEIEJCH_02294	rec131	407	940	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	407	940	100.00	0,0	putative bacteriophage baseplate protein
GBEIEJCH_02295	rec131	940	1998	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	940	1998	100.00	0,0	bacteriophage tail protein
GBEIEJCH_02296	rec131	1995	3152	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	1995	3152	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02297	rec131	3861	4259	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	3861	4259	100.00	0,0	bacteriophage tape-measure protein
GBEIEJCH_02298	rec131	4256	4453	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	4256	4453	100.00	0,0	bacteriophage tape-measure protein
GBEIEJCH_02299	rec131	4602	4901	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	4602	4901	100.00	0,0	bacteriophage tape-measure protein
GBEIEJCH_02300	rec131	4846	5523	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	4846	5523	100.00	0,0	bacteriophage tape-measure protein
GBEIEJCH_02301	rec131	5492	5686	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	5492	5686	100.00	0,0	bacteriophage tape-measure protein
GBEIEJCH_02302	rec131	5768	6166	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	5768	6166	100.00	0,0	hypothetical protein
GBEIEJCH_02303	rec131	6163	6519	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	6163	6519	100.00	0,0	bacteriophage tail tube protein
GBEIEJCH_02304	rec131	6519	7034	-	S_Abortusovis_SR44_AGEnt_accessory_0111_length_7156	6519	7034	100.00	0,0	bacteriophage tail sheath protein
GBEIEJCH_02305	rec132	410	682	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	410	682	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02306	rec132	682	921	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	682	921	100.00	0,0	hypothetical protein
GBEIEJCH_02307	rec132	893	1306	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	893	1306	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02308	rec132	1318	1641	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	1318	1641	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02309	rec132	1641	1847	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	1641	1847	100.00	0,0	hypothetical protein
GBEIEJCH_02310	rec132	1891	1992	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	1891	1992	100.00	0,0	hypothetical protein
GBEIEJCH_02311	rec132	2050	3108	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	2050	3108	100.00	0,0	hypothetical protein
GBEIEJCH_02312	rec132	3118	3390	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	3118	3390	100.00	0,0	hypothetical protein
GBEIEJCH_02313	rec132	3347	3925	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	3347	3925	100.00	0,0	ATP Dependent clp Protease
GBEIEJCH_02314	rec132	4248	4775	-	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	4248	4775	100.00	0,0	putative portal protein
GBEIEJCH_02315	rec133	478	1845	-	S_Abortusovis_SR44_AGEnt_accessory_0113_length_6048	478	1845	100.00	0,0	bacteriophage terminase (large subunit)
GBEIEJCH_02316	rec133	1858	2082	-	S_Abortusovis_SR44_AGEnt_accessory_0113_length_6048	1858	2082	100.00	0,0	hypothetical protein
GBEIEJCH_02317	rec133	2133	2456	+	S_Abortusovis_SR44_AGEnt_accessory_0113_length_6048	2133	2456	100.00	0,0	hypothetical protein
GBEIEJCH_02318	rec133	2941	3420	-	S_Abortusovis_SR44_AGEnt_accessory_0113_length_6048	2941	3420	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02319	rec133	3417	4031	-	S_Abortusovis_SR44_AGEnt_accessory_0113_length_6048	3417	4031	100.00	0,0	putative bacteriophage encoded lysozyme
GBEIEJCH_02320	rec133	4024	4284	-	S_Abortusovis_SR44_AGEnt_accessory_0113_length_6048	4024	4284	100.00	0,0	putative bacteriophage holin
GBEIEJCH_02321	rec134	95	613	+	S_Abortusovis_SR44_AGEnt_accessory_0114_length_2873	95	613	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02322	rec134	696	929	+	S_Abortusovis_SR44_AGEnt_accessory_0114_length_2873	696	929	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02323	rec134	933	1502	+	S_Abortusovis_SR44_AGEnt_accessory_0114_length_2873	933	1502	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02324	rec134	1542	1769	+	S_Abortusovis_SR44_AGEnt_accessory_0114_length_2873	1542	1769	100.00	0,0	putative bacteriophage protein
GBEIEJCH_02325	rec134	1906	2760	+	S_Abortusovis_SR44_AGEnt_accessory_0114_length_2873	1906	2760	100.00	0,0	bacteriophage integrase
GBEIEJCH_02328	rec135	136	609	+	S_Abortusovis_SR44_AGEnt_accessory_0115_length_6983	136	609	100.00	0,0	hypothetical protein
GBEIEJCH_02329	rec135	1084	1371	+	S_Abortusovis_SR44_AGEnt_accessory_0115_length_6983	1084	1371	100.00	0,0	Putative DNA-binding protein
GBEIEJCH_02330	rec135	1467	1781	+	S_Abortusovis_SR44_AGEnt_accessory_0115_length_6983	1467	1781	100.00	0,0	Putative DNA-binding protein
GBEIEJCH_02331	rec135	2125	3408	+	S_Abortusovis_SR44_AGEnt_accessory_0115_length_6983	2125	3408	100.00	0,0	putative exported protein
GBEIEJCH_02332	rec135	3387	4292	+	S_Abortusovis_SR44_AGEnt_accessory_0115_length_6983	3387	4292	100.00	0,0	putative exported protein
GBEIEJCH_02333	rec135	4349	5035	+	S_Abortusovis_SR44_AGEnt_accessory_0115_length_6983	4349	5035	100.00	0,0	putative exported protein
GBEIEJCH_02334	rec135	5067	6080	+	S_Abortusovis_SR44_AGEnt_accessory_0115_length_6983	5067	6080	100.00	0,0	putative exported protein
GBEIEJCH_02335	rec135	6290	6463	+	S_Abortusovis_SR44_AGEnt_accessory_0115_length_6983	6290	6463	100.00	0,0	hypothetical protein
GBEIEJCH_02337	rec135	8634	8882	-	S_Abortusovis_SR44_AGEnt_accessory_0116_length_1132	115	363	100.00	0,0	hypothetical protein
GBEIEJCH_02339	rec135	10163	10348	-	S_Abortusovis_SR44_AGEnt_accessory_0117_length_1126	172	357	100.00	0,0	putative inner membrane protein
GBEIEJCH_02340	rec135	10415	11117	-	S_Abortusovis_SR44_AGEnt_accessory_0117_length_1126	424	1126	60.40	0,461	putative inner membrane protein
GBEIEJCH_02341	rec136	1016	1975	-	S_Abortusovis_SR44_AGEnt_accessory_0118_length_4018	1	960	89.64	111,0	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
GBEIEJCH_02342	rec136	2002	2745	-	S_Abortusovis_SR44_AGEnt_accessory_0118_length_4018	987	1730	100.00	0,0	cobalamin (5'-phosphate) synthase
GBEIEJCH_02343	rec136	2742	3287	-	S_Abortusovis_SR44_AGEnt_accessory_0118_length_4018	1727	2272	100.00	0,0	cobinamide kinase and guanylyltransferase
GBEIEJCH_02344	rec136	3284	3538	-	S_Abortusovis_SR44_AGEnt_accessory_0118_length_4018	2269	2523	100.00	0,0	putative cobyric acid synthase
GBEIEJCH_02345	rec136	3542	4804	-	S_Abortusovis_SR44_AGEnt_accessory_0118_length_4018	2527	3789	100.00	0,0	putative cobyric acid synthase
GBEIEJCH_02346	rec137	580	1257	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	580	1257	100.00	0,0	putative cobalt transport protein
GBEIEJCH_02347	rec137	1345	1530	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	1345	1530	100.00	0,0	putative cobalt transport protein CbiN
GBEIEJCH_02348	rec137	1714	2271	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	1714	2271	100.00	0,0	Cobalt transport protein CbiM
GBEIEJCH_02349	rec137	2268	2981	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	2268	2981	100.00	0,0	cobalt-precorrin-2 C(20)-methyltransferase
GBEIEJCH_02350	rec137	2978	3346	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	2978	3346	100.00	0,0	sirohydrochlorin cobaltochelatase (ec 4.99.1.3)
GBEIEJCH_02351	rec137	3289	3474	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	3289	3474	100.00	0,0	hypothetical protein
GBEIEJCH_02352	rec137	3450	3770	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	3450	3770	100.00	0,0	sirohydrochlorin cobaltochelatase (ec 4.99.1.3)
GBEIEJCH_02353	rec137	3773	4564	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	3773	4564	100.00	0,0	cobalt-precorrin-6a reductase (ec 1.3.1.-)
GBEIEJCH_02354	rec137	4561	5031	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	4561	5031	100.00	0,0	precorrin-3 C17-methyltransferase
GBEIEJCH_02355	rec137	4976	5287	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	4976	5287	100.00	0,0	precorrin-3 C17-methyltransferase
GBEIEJCH_02356	rec137	5287	6342	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	5287	6342	100.00	0,0	cobalamin biosynthesis protein
GBEIEJCH_02357	rec137	6491	7096	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	6491	7096	100.00	0,0	precorrin-4 C11-methyltransferase
GBEIEJCH_02358	rec137	7080	7658	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	7080	7658	100.00	0,0	precorrin-8W decarboxylase
GBEIEJCH_02359	rec137	7648	8046	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	7648	8046	100.00	0,0	precorrin-6Y C5,15-methyltransferase [decarboxylating]
GBEIEJCH_02360	rec137	8155	9276	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	8155	9276	100.00	0,0	Cobalt-precorrin-5B C(1)-methyltransferase
GBEIEJCH_02361	rec137	9385	10017	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	9385	10017	100.00	0,0	precorrin-8X methylmutase
GBEIEJCH_02362	rec137	10028	10474	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	10028	10474	100.00	0,0	Cobalamin biosynthesis protein
GBEIEJCH_02363	rec137	10713	10985	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	10713	10985	100.00	0,0	Cobalamin biosynthesis protein CbiB
GBEIEJCH_02364	rec137	10982	12361	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	10982	12361	100.00	0,0	Cobyrinic acid A,C-diamide synthase.
GBEIEJCH_02365	rec137	12959	13870	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	12959	13870	100.00	0,0	pdu/cob regulatory protein PocR
GBEIEJCH_02366	rec137	14118	14882	-	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	14118	14882	100.00	0,0	hypothetical propanediol diffusion facilitator
GBEIEJCH_02367	rec137	15407	15691	+	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	15407	15691	100.00	0,0	putative propanediol utilization protein
GBEIEJCH_02368	rec137	15688	16500	+	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	15688	16500	100.00	0,0	putative propanediol utilization protein PduB
GBEIEJCH_02369	rec137	16519	16962	+	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	16519	16962	100.00	0,0	glycerol dehydratase large subunit
GBEIEJCH_02370	rec137	16973	18184	+	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	16973	18184	100.00	0,0	glycerol dehydratase large subunit
GBEIEJCH_02371	rec137	18195	18869	+	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	18195	18869	100.00	0,0	diol dehydratase medium subunit
GBEIEJCH_02372	rec137	18884	19405	+	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	18884	19405	100.00	0,0	diol dehydratase small subunit
GBEIEJCH_02373	rec137	19447	20115	+	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	19447	20115	100.00	0,0	propanediol utilization protein
GBEIEJCH_02374	rec137	20063	21310	+	S_Abortusovis_SR44_AGEnt_accessory_0119_length_23791	20063	21310	100.00	0,0	propanediol utilization protein
