locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	source_gen	overhangs	product
SeAg_B0148	CP001138	155108	155938	+	pangenome_0002_length_4798660	155108	155938	100.00	S_Agona_SL483	0,0	cell division protein FtsQ
SeAg_B0149	CP001138	155935	157197	+	pangenome_0002_length_4798660	155935	157197	100.00	S_Agona_SL483	0,0	cell division protein FtsA
SeAg_B0150	CP001138	157258	158409	+	pangenome_0002_length_4798660	157258	158409	100.00	S_Agona_SL483	0,0	cell division protein FtsZ
SeAg_B0151	CP001138	158510	159427	+	pangenome_0002_length_4798660	158510	159427	100.00	S_Agona_SL483	0,0	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
SeAg_B0153	CP001138	160265	162970	+	pangenome_0002_length_4798660	160265	162970	100.00	S_Agona_SL483	0,0	preprotein translocase, SecA subunit
SeAg_B0154	CP001138	163122	163517	+	pangenome_0002_length_4798660	163122	163517	100.00	S_Agona_SL483	0,0	mutator MutT protein
SeAg_B0155	CP001138	163551	164540	-	pangenome_0002_length_4798660	163551	164540	100.00	S_Agona_SL483	0,0	aldo-keto reductase yakc (NADP+)
SeAg_B0156	CP001138	164644	165567	+	pangenome_0002_length_4798660	164644	165567	100.00	S_Agona_SL483	0,0	transcriptional regulator, LysR family
SeAg_B0157	CP001138	165564	165755	-	pangenome_0002_length_4798660	165564	165755	100.00	S_Agona_SL483	0,0	zinc-binding protein YacG
SeAg_B0158	CP001138	165765	166508	-	pangenome_0002_length_4798660	165765	166508	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0160	CP001138	166508	167128	-	pangenome_0002_length_4798660	166508	167128	100.00	S_Agona_SL483	0,0	dephospho-CoA kinase
SeAg_B0161	CP001138	167354	168397	+	pangenome_0002_length_4798660	167354	168397	100.00	S_Agona_SL483	0,0	guanosine monophosphate reductase
SeAg_B0162	CP001138	168428	169630	-	pangenome_0002_length_4798660	168428	169630	100.00	S_Agona_SL483	0,0	protein transport protein HofC
SeAg_B0163	CP001138	169620	171005	-	pangenome_0002_length_4798660	169620	171005	100.00	S_Agona_SL483	0,0	protein transport protein HofB
SeAg_B0164	CP001138	171015	171452	-	pangenome_0002_length_4798660	171015	171452	100.00	S_Agona_SL483	0,0	prepilin peptidase dependent protein D
SeAg_B0165	CP001138	171674	172609	-	pangenome_0002_length_4798660	171674	172609	100.00	S_Agona_SL483	0,0	nicotinate-nucleotide diphosphorylase
SeAg_B0166	CP001138	172655	173218	+	pangenome_0002_length_4798660	172655	173218	100.00	S_Agona_SL483	0,0	N-acetyl-anhydromuramyl-L-alanine amidase
SeAg_B0167	CP001138	173215	174069	+	pangenome_0002_length_4798660	173215	174069	100.00	S_Agona_SL483	0,0	AmpE protein
SeAg_B0168	CP001138	174161	175111	-	pangenome_0002_length_4798660	174161	175111	100.00	S_Agona_SL483	0,0	alpha-N-arabinofuranosidase 2
SeAg_B0170	CP001138	175111	176517	-	pangenome_0002_length_4798660	175111	176517	100.00	S_Agona_SL483	0,0	Na+/galactoside symporter
SeAg_B0169	CP001138	176471	176596	+	pangenome_0002_length_4798660	176471	176596	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0171	CP001138	176681	178051	-	pangenome_0002_length_4798660	176681	178051	100.00	S_Agona_SL483	0,0	aromatic amino acid transport protein AroP
SeAg_B0172	CP001138	178260	178382	+	pangenome_0002_length_4798660	178260	178382	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0173	CP001138	178617	179381	+	pangenome_0002_length_4798660	178617	179381	100.00	S_Agona_SL483	0,0	transcriptional regulator, GntR family
SeAg_B0174	CP001138	179541	182204	+	pangenome_0002_length_4798660	179541	182204	100.00	S_Agona_SL483	0,0	pyruvate dehydrogenase (acetyl-transferring), homodimeric type
SeAg_B0175	CP001138	182219	184108	+	pangenome_0002_length_4798660	182219	184108	100.00	S_Agona_SL483	0,0	dihydrolipoyllysine-residue acetyltransferase
SeAg_B0176	CP001138	184306	185733	+	pangenome_0002_length_4798660	184306	185733	100.00	S_Agona_SL483	0,0	dihydrolipoamide dehydrogenase
SeAg_B0177	CP001138	185820	185939	+	pangenome_0002_length_4798660	185820	185939	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0178	CP001138	186022	186306	+	pangenome_0002_length_4798660	186022	186306	100.00	S_Agona_SL483	0,0	probable secreted protein
SeAg_B0179	CP001138	186344	187135	-	pangenome_0002_length_4798660	186344	187135	100.00	S_Agona_SL483	0,0	probable secreted protein
SeAg_B0180	CP001138	187148	188770	-	pangenome_0002_length_4798660	187148	188770	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0181	CP001138	189159	191756	+	pangenome_0002_length_4798660	189159	191756	100.00	S_Agona_SL483	0,0	aconitate hydratase 2
SeAg_B0182	CP001138	191788	192759	-	pangenome_0002_length_4798660	191788	192759	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0183	CP001138	192832	193920	+	pangenome_0002_length_4798660	192832	193920	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0184	CP001138	193945	194262	+	pangenome_0002_length_4798660	193945	194262	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0185	CP001138	194277	195209	-	pangenome_0002_length_4798660	194277	195209	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0186	CP001138	195284	196417	+	pangenome_0002_length_4798660	195284	196417	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0187	CP001138	196419	196598	+	pangenome_0002_length_4798660	196419	196598	100.00	S_Agona_SL483	0,0	aconitate hydratase
SeAg_B0188	CP001138	196638	197102	-	pangenome_0002_length_4798660	196638	197102	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0189	CP001138	197512	197835	-	pangenome_0002_length_4798660	197512	197835	100.00	S_Agona_SL483	0,0	low molecular weight phosphotyrosine protein phosphatase
SeAg_B0190	CP001138	197807	197923	-	pangenome_0002_length_4798660	197807	197923	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0191	CP001138	198106	198468	+	pangenome_0002_length_4798660	198106	198468	100.00	S_Agona_SL483	0,0	protein YacL
SeAg_B0192	CP001138	198511	198624	+	pangenome_0002_length_4798660	198511	198624	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0193	CP001138	198703	199656	+	pangenome_0002_length_4798660	198703	199656	100.00	S_Agona_SL483	0,0	2-keto-3-deoxygluconate permease
SeAg_B0194	CP001138	199653	200924	+	pangenome_0002_length_4798660	199653	200924	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B0195	CP001138	200914	201897	+	pangenome_0002_length_4798660	200914	201897	100.00	S_Agona_SL483	0,0	4-hydroxythreonine-4-phosphate dehydrogenase
SeAg_B0196	CP001138	201907	202674	+	pangenome_0002_length_4798660	201907	202674	100.00	S_Agona_SL483	0,0	DeoR-family transcriptional regulator
SeAg_B0197	CP001138	202704	203498	-	pangenome_0002_length_4798660	202704	203498	100.00	S_Agona_SL483	0,0	S-adenosylmethionine decarboxylase proenzyme
SeAg_B0198	CP001138	203519	204379	-	pangenome_0002_length_4798660	203519	204379	100.00	S_Agona_SL483	0,0	spermidine synthase
SeAg_B0199	CP001138	204486	204812	-	pangenome_0002_length_4798660	204486	204812	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0200	CP001138	205035	206645	+	pangenome_0002_length_4798660	205035	206645	100.00	S_Agona_SL483	0,0	blue copper oxidase CueO
SeAg_B0201	CP001138	206723	208966	-	pangenome_0002_length_4798660	206723	208966	100.00	S_Agona_SL483	0,0	quinoprotein glucose dehydrogenase
SeAg_B0202	CP001138	209319	209855	+	pangenome_0002_length_4798660	209319	209855	100.00	S_Agona_SL483	0,0	hypoxanthine phosphoribosyltransferase
SeAg_B0203	CP001138	209913	210575	-	pangenome_0002_length_4798660	209913	210575	100.00	S_Agona_SL483	0,0	carbonate dehydratase
SeAg_B0204	CP001138	210684	211610	+	pangenome_0002_length_4798660	210684	211610	100.00	S_Agona_SL483	0,0	ABC transporter, ATP-binding protein
SeAg_B0205	CP001138	211607	212377	+	pangenome_0002_length_4798660	211607	212377	100.00	S_Agona_SL483	0,0	ABC transporter, permease protein
SeAg_B0206	CP001138	212486	213562	-	pangenome_0002_length_4798660	212486	213562	100.00	S_Agona_SL483	0,0	putative fimbriae
SeAg_B0207	CP001138	213571	216117	-	pangenome_0002_length_4798660	213571	216117	100.00	S_Agona_SL483	0,0	outer membrane usher protein FimD
SeAg_B0208	CP001138	216144	216827	-	pangenome_0002_length_4798660	216144	216827	100.00	S_Agona_SL483	0,0	chaperone protein FimC
SeAg_B0209	CP001138	216875	217408	-	pangenome_0002_length_4798660	216875	217408	100.00	S_Agona_SL483	0,0	putative fimbrial subunit
SeAg_B0210	CP001138	217422	217550	-	pangenome_0002_length_4798660	217422	217550	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0211	CP001138	217577	217747	-	pangenome_0002_length_4798660	217577	217747	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0212	CP001138	217778	218218	+	pangenome_0002_length_4798660	217778	218218	100.00	S_Agona_SL483	0,0	PTS system, IIA component
SeAg_B0213	CP001138	218286	219509	+	pangenome_0002_length_4798660	218286	219509	100.00	S_Agona_SL483	0,0	polysaccharide deacetylase
SeAg_B0214	CP001138	219516	219896	-	pangenome_0002_length_4798660	219516	219896	100.00	S_Agona_SL483	0,0	aspartate 1-decarboxylase
SeAg_B0215	CP001138	219991	220845	-	pangenome_0002_length_4798660	219991	220845	100.00	S_Agona_SL483	0,0	pantoate--beta-alanine ligase
SeAg_B0216	CP001138	220971	221762	-	pangenome_0002_length_4798660	220971	221762	100.00	S_Agona_SL483	0,0	3-methyl-2-oxobutanoate hydroxymethyltransferase
SeAg_B0217	CP001138	221883	222362	-	pangenome_0002_length_4798660	221883	222362	100.00	S_Agona_SL483	0,0	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase
SeAg_B0218	CP001138	222359	223723	-	pangenome_0002_length_4798660	222359	223723	100.00	S_Agona_SL483	0,0	poly(A) polymerase (PAP) (Plasmid copy number protein)
SeAg_B0219	CP001138	223918	224859	-	pangenome_0002_length_4798660	223918	224859	100.00	S_Agona_SL483	0,0	glutamyl-Q tRNA
SeAg_B0220	CP001138	224883	225338	-	pangenome_0002_length_4798660	224883	225338	100.00	S_Agona_SL483	0,0	RNA polymerase-binding protein DksA
SeAg_B0221	CP001138	225515	226219	-	pangenome_0002_length_4798660	225515	226219	100.00	S_Agona_SL483	0,0	sugar fermentation stimulation protein
SeAg_B0222	CP001138	226236	226766	-	pangenome_0002_length_4798660	226236	226766	100.00	S_Agona_SL483	0,0	2'-5' RNA ligase
SeAg_B0223	CP001138	226794	229268	+	pangenome_0002_length_4798660	226794	229268	100.00	S_Agona_SL483	0,0	ATP-dependent helicase HrpB
SeAg_B0224	CP001138	229270	229422	+	pangenome_0002_length_4798660	229270	229422	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0225	CP001138	229409	231931	+	pangenome_0002_length_4798660	229409	231931	100.00	S_Agona_SL483	0,0	penicillin-binding protein 1B
SeAg_B0226	CP001138	232070	232210	-	pangenome_0002_length_4798660	232070	232210	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0227	CP001138	232224	234467	+	pangenome_0002_length_4798660	232224	234467	100.00	S_Agona_SL483	0,0	ferrichrome-iron receptor
SeAg_B0228	CP001138	234516	235313	+	pangenome_0002_length_4798660	234516	235313	100.00	S_Agona_SL483	0,0	ferrichrome ABC transporter, ATP-binding protein
SeAg_B0229	CP001138	235313	236203	+	pangenome_0002_length_4798660	235313	236203	100.00	S_Agona_SL483	0,0	ferrichrome-binding periplasmic protein
SeAg_B0230	CP001138	236200	238257	+	pangenome_0002_length_4798660	236200	238257	100.00	S_Agona_SL483	0,0	ferrichrome transport system permease protein FhuB
SeAg_B0231	CP001138	238894	239010	+	pangenome_0002_length_4798660	238894	239010	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0232	CP001138	239198	239758	+	pangenome_0002_length_4798660	239198	239758	100.00	S_Agona_SL483	0,0	putative fimbrial subunit
SeAg_B0233	CP001138	239844	242501	+	pangenome_0002_length_4798660	239844	242501	100.00	S_Agona_SL483	0,0	fimbrial usher protein
SeAg_B0234	CP001138	242519	243271	+	pangenome_0002_length_4798660	242519	243271	100.00	S_Agona_SL483	0,0	chaperone protein PapD
SeAg_B0235	CP001138	243290	243802	+	pangenome_0002_length_4798660	243290	243802	100.00	S_Agona_SL483	0,0	putative minor fimbrial subunit
SeAg_B0236	CP001138	243799	244275	+	pangenome_0002_length_4798660	243799	244275	100.00	S_Agona_SL483	0,0	fimbrial subunit
SeAg_B0237	CP001138	244275	244805	+	pangenome_0002_length_4798660	244275	244805	100.00	S_Agona_SL483	0,0	minor fimbrial subunit StfG
SeAg_B0238	CP001138	244802	245647	+	pangenome_0002_length_4798660	244802	245647	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0239	CP001138	245746	247026	-	pangenome_0002_length_4798660	245746	247026	100.00	S_Agona_SL483	0,0	glutamate-1-semialdehyde-2,1-aminomutase
SeAg_B0241	CP001138	247196	248617	+	pangenome_0002_length_4798660	247196	248617	100.00	S_Agona_SL483	0,0	H(+)/Cl(-) exchange transporter ClcA (ClC-ec1)
SeAg_B0242	CP001138	248699	249043	+	pangenome_0002_length_4798660	248699	249043	100.00	S_Agona_SL483	0,0	iron-sulfur cluster assembly accessory protein YadR
SeAg_B0243	CP001138	249298	250284	+	pangenome_0002_length_4798660	249298	250284	100.00	S_Agona_SL483	0,0	invertase
SeAg_B0244	CP001138	250355	250978	-	pangenome_0002_length_4798660	250355	250978	100.00	S_Agona_SL483	0,0	inner membrane protein YadS
SeAg_B0245	CP001138	251015	251815	-	pangenome_0002_length_4798660	251015	251815	100.00	S_Agona_SL483	0,0	cobalamin periplasmic binding protein
SeAg_B0246	CP001138	251808	252506	-	pangenome_0002_length_4798660	251808	252506	100.00	S_Agona_SL483	0,0	MTA/SAH nucleosidase
SeAg_B0247	CP001138	252549	254108	+	pangenome_0002_length_4798660	252549	254108	100.00	S_Agona_SL483	0,0	deoxyguanosinetriphosphate triphosphohydrolase
SeAg_B0248	CP001138	254229	255665	+	pangenome_0002_length_4798660	254229	255665	100.00	S_Agona_SL483	0,0	protease Do
SeAg_B0249	CP001138	255818	256975	+	pangenome_0002_length_4798660	255818	256975	100.00	S_Agona_SL483	0,0	carbohydrate diacid regulator
SeAg_B0250	CP001138	257064	257450	-	pangenome_0002_length_4798660	257064	257450	100.00	S_Agona_SL483	0,0	protein YaeH
SeAg_B0251	CP001138	257697	258998	+	pangenome_0002_length_4798660	257697	258998	100.00	S_Agona_SL483	0,0	shikimate transporter
SeAg_B0252	CP001138	259034	259858	-	pangenome_0002_length_4798660	259034	259858	100.00	S_Agona_SL483	0,0	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
SeAg_B0253	CP001138	259888	262560	-	pangenome_0002_length_4798660	259888	262560	100.00	S_Agona_SL483	0,0	protein-P-II uridylyltransferase
SeAg_B0254	CP001138	262798	263592	-	pangenome_0002_length_4798660	262798	263592	100.00	S_Agona_SL483	0,0	methionine aminopeptidase, type I
SeAg_B0256	CP001138	264043	264768	+	pangenome_0002_length_4798660	264043	264768	100.00	S_Agona_SL483	0,0	ribosomal protein S2
SeAg_B0257	CP001138	265026	265877	+	pangenome_0002_length_4798660	265026	265877	100.00	S_Agona_SL483	0,0	translation elongation factor Ts
SeAg_B0258	CP001138	266022	266747	+	pangenome_0002_length_4798660	266022	266747	100.00	S_Agona_SL483	0,0	UMP kinase
SeAg_B0259	CP001138	266894	267451	+	pangenome_0002_length_4798660	266894	267451	100.00	S_Agona_SL483	0,0	ribosome releasing factor
SeAg_B0260	CP001138	267506	268789	+	pangenome_0002_length_4798660	267506	268789	100.00	S_Agona_SL483	0,0	1-deoxy-D-xylulose 5-phosphate reductoisomerase
SeAg_B0261	CP001138	269102	269860	+	pangenome_0002_length_4798660	269102	269860	100.00	S_Agona_SL483	0,0	di-trans,poly-cis-decaprenylcistransferase
SeAg_B0262	CP001138	269873	270730	+	pangenome_0002_length_4798660	269873	270730	100.00	S_Agona_SL483	0,0	phosphatidate cytidylyltransferase
SeAg_B0263	CP001138	270742	272094	+	pangenome_0002_length_4798660	270742	272094	100.00	S_Agona_SL483	0,0	RIP metalloprotease RseP
SeAg_B0265	CP001138	272126	274537	+	pangenome_0002_length_4798660	272126	274537	100.00	S_Agona_SL483	0,0	outer membrane protein assembly complex, YaeT protein
SeAg_B0266	CP001138	274660	275145	+	pangenome_0002_length_4798660	274660	275145	100.00	S_Agona_SL483	0,0	chaperone protein Skp
SeAg_B0267	CP001138	275149	276174	+	pangenome_0002_length_4798660	275149	276174	100.00	S_Agona_SL483	0,0	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
SeAg_B0268	CP001138	276280	276735	+	pangenome_0002_length_4798660	276280	276735	100.00	S_Agona_SL483	0,0	beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ
SeAg_B0269	CP001138	276739	277527	+	pangenome_0002_length_4798660	276739	277527	100.00	S_Agona_SL483	0,0	acyl-[acyl-carrier-protein]-UDP-N- acetylglucosamine O-acyltransferase
SeAg_B0270	CP001138	277527	278675	+	pangenome_0002_length_4798660	277527	278675	100.00	S_Agona_SL483	0,0	lipid-A-disaccharide synthase
SeAg_B0271	CP001138	278672	279268	+	pangenome_0002_length_4798660	278672	279268	100.00	S_Agona_SL483	0,0	ribonuclease HII
SeAg_B0272	CP001138	279292	282774	+	pangenome_0002_length_4798660	279292	282774	100.00	S_Agona_SL483	0,0	DNA polymerase III, alpha subunit
SeAg_B0273	CP001138	282787	283746	+	pangenome_0002_length_4798660	282787	283746	100.00	S_Agona_SL483	0,0	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
SeAg_B0274	CP001138	283926	285689	+	pangenome_0002_length_4798660	283926	285689	100.00	S_Agona_SL483	0,0	endochitinase
SeAg_B0275	CP001138	285765	287906	+	pangenome_0002_length_4798660	285765	287906	100.00	S_Agona_SL483	0,0	lysine decarboxylase, constitutive
SeAg_B0276	CP001138	287962	288351	+	pangenome_0002_length_4798660	287962	288351	100.00	S_Agona_SL483	0,0	glyoxylase family protein
SeAg_B0277	CP001138	288414	289706	+	pangenome_0002_length_4798660	288414	289706	100.00	S_Agona_SL483	0,0	tRNA(Ile)-lysidine synthase (tRNA(Ile)-lysidinesynthetase) (tRNA(Ile)-2-lysyl-cytidine synthase)
SeAg_B0278	CP001138	289790	289984	-	pangenome_0002_length_4798660	289790	289984	100.00	S_Agona_SL483	0,0	rof protein
SeAg_B0279	CP001138	290037	290237	-	pangenome_0002_length_4798660	290037	290237	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0280	CP001138	290435	290980	+	pangenome_0002_length_4798660	290435	290980	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0281	CP001138	290977	291399	+	pangenome_0002_length_4798660	290977	291399	100.00	S_Agona_SL483	0,0	peptidyl-tRNA hydrolase domain protein
SeAg_B0282	CP001138	291431	292132	+	pangenome_0002_length_4798660	291431	292132	100.00	S_Agona_SL483	0,0	copper homeostasis protein CutF
SeAg_B0283	CP001138	292206	293924	-	pangenome_0002_length_4798660	292206	293924	100.00	S_Agona_SL483	0,0	prolyl-tRNA synthetase
SeAg_B0284	CP001138	294035	294742	-	pangenome_0002_length_4798660	294035	294742	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0285	CP001138	294739	295143	-	pangenome_0002_length_4798660	294739	295143	100.00	S_Agona_SL483	0,0	exopolysaccharide synthesis regulator RcsF
SeAg_B0286	CP001138	295262	296077	-	pangenome_0002_length_4798660	295262	296077	100.00	S_Agona_SL483	0,0	D-methionine ABC transporter, periplasmic D-methionine-binding lipoprotein
SeAg_B0287	CP001138	296116	296769	-	pangenome_0002_length_4798660	296116	296769	100.00	S_Agona_SL483	0,0	D-methionine ABC transporter, permease protein
SeAg_B0288	CP001138	296762	297793	-	pangenome_0002_length_4798660	296762	297793	100.00	S_Agona_SL483	0,0	D-methionine ABC transporter, ATP-binding protein
SeAg_B0289	CP001138	297983	298549	+	pangenome_0002_length_4798660	297983	298549	100.00	S_Agona_SL483	0,0	D,D-heptose 1,7-bisphosphate phosphatase
SeAg_B0294	CP001138	300794	300910	+	pangenome_0002_length_4798660	300794	300910	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0299	CP001138	304680	305504	+	pangenome_0002_length_4798660	304680	305504	100.00	S_Agona_SL483	0,0	2,5-didehydrogluconate reductase B
SeAg_B0300	CP001138	305526	306440	-	pangenome_0002_length_4798660	305526	306440	100.00	S_Agona_SL483	0,0	LysR substrate binding domain protein
SeAg_B0301	CP001138	306545	307720	+	pangenome_0002_length_4798660	306545	307720	100.00	S_Agona_SL483	0,0	inner membrane transport protein YdhP
SeAg_B0302	CP001138	307852	308652	+	pangenome_0002_length_4798660	307852	308652	100.00	S_Agona_SL483	0,0	protein YafD
SeAg_B0303	CP001138	308730	309500	+	pangenome_0002_length_4798660	308730	309500	100.00	S_Agona_SL483	0,0	methyltransferase, UbiE/COQ5 family
SeAg_B0304	CP001138	309556	310923	-	pangenome_0002_length_4798660	309556	310923	100.00	S_Agona_SL483	0,0	membrane-bound lytic murein transglycosylase D
SeAg_B0305	CP001138	310995	311750	-	pangenome_0002_length_4798660	310995	311750	100.00	S_Agona_SL483	0,0	hydroxyacylglutathione hydrolase
SeAg_B0306	CP001138	311785	312507	+	pangenome_0002_length_4798660	311785	312507	100.00	S_Agona_SL483	0,0	putative methyltransferase
